#group,false,false,true,true,false,true,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,agent,rssi,x,y
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.345Z,rawpos,agent_2,-53.5,6.748918627084582,42.467070741516785
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.425Z,rawpos,agent_1,-77.5,-141.29455172945038,284.8856782142157
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.444Z,rawpos,agent_2,-55.5,4.090867901733579,39.790260112376316
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.529Z,rawpos,agent_1,-77.5,-141.04015574161738,286.1270250577185
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.547Z,rawpos,agent_2,-58.5,5.009387956814794,42.70721288375207
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.631Z,rawpos,agent_1,-77,-131.02252566272196,291.94708042547944
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.653Z,rawpos,agent_2,-56,10.238199298673388,44.84617347244516
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.731Z,rawpos,agent_1,-79,-153.5380081100043,278.47815006856865
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.751Z,rawpos,agent_2,-54.5,13.447463557734705,36.60827398093765
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.826Z,rawpos,agent_1,-75.5,-116.39569420370066,297.0068052601465
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.847Z,rawpos,agent_2,-52.5,0.7609176538913954,39.99276189917366
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.926Z,rawpos,agent_1,-76,-120.76975237593275,294.1745517733577
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:45.946Z,rawpos,agent_2,-54,13.006597032186416,39.93530309941718
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.031Z,rawpos,agent_1,-77.5,-153.33778265624215,279.7293770951972
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.048Z,rawpos,agent_2,-56,7.555545989154164,42.33100193482049
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.127Z,rawpos,agent_1,-77,-131.31666240154982,289.6203276286342
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.147Z,rawpos,agent_2,-54,13.732891162093054,43.90225165444372
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.226Z,rawpos,agent_1,-79,-169.17277313926368,269.26673175194003
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.245Z,rawpos,agent_2,-54,4.392992823268735,43.78015091402392
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.327Z,rawpos,agent_1,-77,-151.2442327868767,283.13633120585047
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.35Z,rawpos,agent_2,-55.5,8.093859426959686,43.24915536258039
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.471Z,rawpos,agent_2,-53.5,9.249685410627535,46.08083462573594
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.531Z,rawpos,agent_1,-79,-137.1028746475437,286.92647449020785
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.557Z,rawpos,agent_2,-53.5,9.697397712285118,44.96621484636846
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.627Z,rawpos,agent_1,-78.5,-139.0527299913889,285.9866050743319
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.647Z,rawpos,agent_2,-53.5,6.1499903154351365,41.54729376409556
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.729Z,rawpos,agent_1,-77,-162.84004852595433,271.978158306995
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.752Z,rawpos,agent_2,-56,8.23723429167578,43.222077358961364
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.827Z,rawpos,agent_1,-77,-175.25179356702563,268.9382993393478
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.848Z,rawpos,agent_2,-54,14.991141085533872,41.36744721340221
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.931Z,rawpos,agent_1,-75.5,-124.08255042194988,296.0481729056679
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:46.961Z,rawpos,agent_2,-52.5,8.080667713132248,46.300138329274375
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.029Z,rawpos,agent_1,-75.5,-108.29103048612099,301.1196651104906
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.049Z,rawpos,agent_2,-58,6.759528686754082,45.50064584083339
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.129Z,rawpos,agent_1,-78.5,-119.98040255137174,293.4172847730869
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.148Z,rawpos,agent_2,-54,10.428339229765367,42.74634184241894
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.227Z,rawpos,agent_1,-77,-123.81083713053526,291.8216520565876
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.249Z,rawpos,agent_2,-54,9.371390223068405,44.01337348223807
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.329Z,rawpos,agent_1,-78.5,-136.3721348170581,286.16715542744964
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.351Z,rawpos,agent_2,-53.5,7.434868982090356,38.28475836699444
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.427Z,rawpos,agent_1,-77,-128.78065138226933,288.5680921889293
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.45Z,rawpos,agent_2,-51.5,9.63632883187035,41.90633802474352
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.527Z,rawpos,agent_1,-77,-128.4797314625111,290.8899424237989
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.547Z,rawpos,agent_2,-54,8.446168079297113,39.09811050135623
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.628Z,rawpos,agent_1,-77,-93.02470195144079,306.1803468984344
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.65Z,rawpos,agent_2,-53.5,10.271350936626161,37.62312254367876
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.727Z,rawpos,agent_1,-77,-148.08739575296585,282.5440199669858
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.752Z,rawpos,agent_2,-56,7.79798960953433,45.33421840122089
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.841Z,rawpos,agent_1,-77,-158.1963793507489,277.0106596510573
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.863Z,rawpos,agent_2,-56,8.277354178808512,47.280920124280165
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.929Z,rawpos,agent_1,-77,-141.78768265757705,282.4044139998421
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:47.951Z,rawpos,agent_2,-55.5,6.806736911124864,44.48222490639076
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.033Z,rawpos,agent_1,-77.5,-147.30594013300174,280.6954933758868
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.053Z,rawpos,agent_2,-53.5,6.748918627084582,42.467070741516785
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.128Z,rawpos,agent_1,-79,-142.3423453912283,278.7609311014086
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.149Z,rawpos,agent_2,-54,7.71359736142367,44.3339645841181
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.226Z,rawpos,agent_1,-76,-141.49187175705123,282.55273884124034
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.245Z,rawpos,agent_2,-54,6.100801465347711,43.574995369826624
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.33Z,rawpos,agent_1,-76,-89.28991640884848,304.1649401684896
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.348Z,rawpos,agent_2,-51.5,6.067877604712555,45.59803571837528
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.427Z,rawpos,agent_1,-79,-147.057668699444,278.5660461662271
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.447Z,rawpos,agent_2,-54,5.719717149630639,46.650668116632815
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.53Z,rawpos,agent_1,-77.5,-151.25932700229586,278.58502471384304
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.55Z,rawpos,agent_2,-54.5,11.150492715610966,42.56367597140908
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.627Z,rawpos,agent_1,-79,-103.54107234243398,297.4966324820818
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.652Z,rawpos,agent_2,-53,11.527405618221152,41.426065704010604
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.729Z,rawpos,agent_1,-79,-93.02216567613442,301.9981402143427
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.75Z,rawpos,agent_2,-53.5,6.456216039408878,40.48848323230298
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.828Z,rawpos,agent_1,-79,-140.79826551140314,281.7815615489779
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.858Z,rawpos,agent_2,-54,5.242382745503854,44.69359487834519
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.927Z,rawpos,agent_1,-75.5,-140.97836820597257,279.4532155799629
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:48.948Z,rawpos,agent_2,-53.5,12.74303288698992,43.15802489504233
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.029Z,rawpos,agent_1,-75.5,-161.5089733270682,272.7706940542484
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.051Z,rawpos,agent_2,-54.5,13.026211395589696,44.11709211493216
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.127Z,rawpos,agent_1,-78,-126.9091981375592,286.1172057533097
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.15Z,rawpos,agent_2,-51.5,6.336474432299095,43.54134921851664
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.233Z,rawpos,agent_1,-77,-150.04233449759533,279.2423640111072
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.255Z,rawpos,agent_2,-54,10.8941058209494,43.66140696727439
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.329Z,rawpos,agent_2,-54.5,7.163656182387382,42.39908053366892
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.439Z,rawpos,agent_1,-79.5,-130.0776226822717,283.59092382748884
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.459Z,rawpos,agent_2,-54,10.092292063037256,42.826926587304335
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.541Z,rawpos,agent_1,-78,-132.62628121075966,285.7188645018115
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.571Z,rawpos,agent_2,-53,9.052883593380141,45.100391335826664
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.647Z,rawpos,agent_1,-79.5,-140.51353417098392,277.44719626404543
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.671Z,rawpos,agent_2,-56,3.4570272968015257,45.86991347571052
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.73Z,rawpos,agent_1,-78,-144.78092565920372,272.9825700759375
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.752Z,rawpos,agent_2,-54,10.657315405587994,41.65839205185213
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.834Z,rawpos,agent_1,-79.5,-93.9462158259765,294.3723977073582
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.868Z,rawpos,agent_2,-56.5,6.939229191598338,41.42278477150552
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.93Z,rawpos,agent_1,-77.5,-134.29215775608674,278.29232178630855
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:49.951Z,rawpos,agent_2,-54,7.5706729694193955,39.27702777438871
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.028Z,rawpos,agent_1,-75.5,-106.26457891109926,285.88955781708216
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.047Z,rawpos,agent_2,-52.5,8.354732620489289,38.094598604528336
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.129Z,rawpos,agent_1,-75.5,-118.67308002722824,276.6183292496198
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.158Z,rawpos,agent_2,-54.5,13.541201332601846,43.961754588163814
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.231Z,rawpos,agent_1,-75.5,-105.44964542816818,276.57977561469244
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.252Z,rawpos,agent_2,-54.5,7.995722594360302,45.29976181167
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.327Z,rawpos,agent_1,-75,-102.50491555486684,278.7503224878666
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.35Z,rawpos,agent_2,-53.5,5.959322459532331,44.60365989269618
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.43Z,rawpos,agent_1,-75,-108.53403935910531,271.0799924383874
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.452Z,rawpos,agent_2,-54,8.462478141637957,42.15906146609884
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.533Z,rawpos,agent_1,-79,-73.85951729853511,275.26309542767876
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.554Z,rawpos,agent_2,-53,11.255911298543543,36.29468915474163
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.628Z,rawpos,agent_1,-73.5,-101.91530903859912,265.0835147336908
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.653Z,rawpos,agent_2,-54,4.52287161863886,43.76692395315567
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.738Z,rawpos,agent_1,-77,-83.31632972093797,263.1242847055968
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.76Z,rawpos,agent_2,-53.5,7.848412509908585,41.26017960545386
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.831Z,rawpos,agent_1,-77.5,-109.06892009320055,249.17457869875696
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.855Z,rawpos,agent_2,-52.5,9.967880080361695,38.73811258571497
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.937Z,rawpos,agent_1,-76,-105.06029186840856,246.54884926221987
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:50.958Z,rawpos,agent_2,-56,13.729297245507583,39.6926491575518
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.027Z,rawpos,agent_1,-74.5,-150.08963311410608,219.61125206071074
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.05Z,rawpos,agent_2,-53.5,6.348330968204467,44.54995728301135
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.139Z,rawpos,agent_1,-74.5,-89.26725740799954,245.2597740251221
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.159Z,rawpos,agent_2,-58.5,8.39563312682834,46.244062801614895
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.23Z,rawpos,agent_1,-75,-115.6352430486149,229.51577410951032
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.251Z,rawpos,agent_2,-53.5,2.7474541011408204,43.914137768628954
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.331Z,rawpos,agent_1,-74,-69.0931018318331,239.22195400768706
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.351Z,rawpos,agent_2,-56.5,8.63188229649474,41.10341358110614
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.432Z,rawpos,agent_1,-71,-89.88369151460097,230.06503862974932
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.455Z,rawpos,agent_2,-54,11.449905553943058,45.5839847183831
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.531Z,rawpos,agent_1,-74.5,-63.53129610524875,233.51182928320185
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.553Z,rawpos,agent_2,-53.5,10.409923340018317,41.72089999095108
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.669Z,rawpos,agent_1,-70,-81.35089425089878,216.20136910893763
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.67Z,rawpos,agent_2,-51.5,9.079630685244398,42.03046878895795
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.731Z,rawpos,agent_1,-72.5,-93.4976941754316,199.14361949075212
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.756Z,rawpos,agent_2,-56,4.3834139245980595,44.78599873136291
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.84Z,rawpos,agent_1,-72.5,-96.4141018023457,186.559162127318
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.886Z,rawpos,agent_2,-52,11.729713111861203,41.36923772942198
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.977Z,rawpos,agent_1,-70,-77.0265118782329,189.97872635606453
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:51.978Z,rawpos,agent_2,-54,-2.666464847273058,41.91527126499669
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.045Z,rawpos,agent_1,-77,-108.73491156493756,155.80988096704652
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.075Z,rawpos,agent_2,-56.5,9.185335432263148,46.09370470028213
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.136Z,rawpos,agent_1,-74.5,-74.75083117565286,165.94069193103013
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.158Z,rawpos,agent_2,-54,4.8273603207003974,41.72165615521665
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.239Z,rawpos,agent_1,-73,-71.38200339906226,158.68399286234344
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.263Z,rawpos,agent_2,-56,9.92135078799143,41.83977531657671
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.335Z,rawpos,agent_1,-74,-80.67754757045574,147.36055550253892
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.358Z,rawpos,agent_2,-53,7.227620692876251,38.32442431557071
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.43Z,rawpos,agent_1,-74,-64.13289448354196,143.30377470661014
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.451Z,rawpos,agent_2,-53.5,7.962019658292635,38.17860975678609
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.542Z,rawpos,agent_1,-72,-63.37114951187596,138.159680839033
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.561Z,rawpos,agent_2,-54,5.358525726772728,41.6567665816193
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.626Z,rawpos,agent_1,-74,-67.02454281078812,119.48519013252157
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.642Z,rawpos,agent_2,-54,12.471468059360914,41.15170086939713
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.725Z,rawpos,agent_1,-72,-80.67071634370583,96.78964575094463
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.744Z,rawpos,agent_2,-56,10.112925400230525,44.8745890215094
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.826Z,rawpos,agent_1,-72,-62.96651287804215,99.79588296106886
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.846Z,rawpos,agent_2,-57,5.215324660079652,45.70339581136138
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.928Z,rawpos,agent_1,-69,-55.066492568120296,95.22437396089907
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:52.95Z,rawpos,agent_2,-53.5,0.2488827370424023,45.999326705759536
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.038Z,rawpos,agent_1,-69.5,-50.48430783812019,85.1606403340529
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.071Z,rawpos,agent_2,-54,7.372912851247781,44.391892909493116
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.134Z,rawpos,agent_1,-65.5,-41.3947173559244,82.16128878628385
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.158Z,rawpos,agent_2,-56,14.481759851278719,43.660950878443906
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.228Z,rawpos,agent_1,-68.5,-51.28291379243737,57.43746819766203
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.246Z,rawpos,agent_2,-56,10.001659056375576,41.82065059417441
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.325Z,rawpos,agent_1,-65,-40.30355120849071,59.662582578904235
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.342Z,rawpos,agent_2,-54,10.376386703279719,39.66523161389581
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.425Z,rawpos,agent_1,-68.5,-33.92518494555535,50.69597445961429
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.445Z,rawpos,agent_2,-54,10.845630551242783,42.642376785844725
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:53.561Z,rawpos,agent_1,-64.5,-34.3918393957097,41.63173528667416
